timestamp,Ax ,Ay ,Az ,Gx ,Gy ,Gz ,Mx ,My ,Mz
1638174367988,-0.04 ,-0.13 ,0.96 ,2.26 ,0.12 ,-0.24 ,-43.62 ,70.69 ,-34.29
1638174368028,-0.04 ,-0.12 ,0.98 ,-0.37 ,0.37 ,-0.37 ,-44.23 ,71.29 ,-34.18
1638174368092,-0.04 ,-0.12 ,0.99 ,1.28 ,0.55 ,-0.31 ,-43.88 ,71.35 ,-33.14
1638174368124,-0.04 ,-0.12 ,0.98 ,1.22 ,0.55 ,-0.31 ,-43.93 ,71.22 ,-33.39
1638174368167,-0.04 ,-0.12 ,0.98 ,1.28 ,0.67 ,-0.37 ,-44.03 ,71.31 ,-34.29
1638174368197,-0.18 ,-0.01 ,1.09 ,-16.48 ,-9.03 ,18.43 ,-44.03 ,71.31 ,-34.29
1638174368242,-0.03 ,-0.01 ,0.86 ,-54.57 ,0.85 ,-66.96 ,-43.95 ,69.93 ,-34.36
1638174368273,-0.02 ,-0.23 ,0.96 ,-3.42 ,2.20 ,-31.19 ,-49.56 ,59.01 ,-43.51
1638174368305,-0.02 ,-0.23 ,0.96 ,-3.42 ,2.20 ,-31.19 ,-49.56 ,59.01 ,-43.51
1638174368347,-0.04 ,-0.09 ,1.00 ,11.96 ,3.17 ,-0.73 ,-51.53 ,53.14 ,-47.40
1638174368392,-0.04 ,-0.09 ,0.99 ,-3.23 ,-0.79 ,0.12 ,-51.54 ,53.53 ,-47.44
1638174368422,-0.04 ,-0.09 ,0.99 ,2.26 ,0.92 ,-0.37 ,-51.54 ,53.53 ,-47.44
1638174368452,-0.04 ,-0.09 ,0.99 ,2.26 ,0.92 ,-0.37 ,-51.54 ,53.53 ,-47.44
1638174368482,-0.04 ,-0.09 ,0.98 ,-2.26 ,-0.43 ,-0.12 ,-52.05 ,54.19 ,-48.00
1638174368527,-0.05 ,-0.09 ,0.99 ,2.75 ,0.98 ,-0.55 ,-51.33 ,53.28 ,-47.62
1638174368557,-0.05 ,-0.09 ,0.99 ,0.31 ,0.31 ,-0.24 ,-51.33 ,53.28 ,-47.62
1638174368603,-0.04 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.31 ,-51.09 ,53.88 ,-46.91
1638174368632,-0.05 ,-0.09 ,0.97 ,1.71 ,0.61 ,-0.37 ,-51.04 ,53.17 ,-48.72
1638174368666,-0.04 ,-0.09 ,0.99 ,1.34 ,0.55 ,-0.31 ,-51.67 ,53.42 ,-47.58
1638174368693,-0.05 ,-0.09 ,0.99 ,1.28 ,0.55 ,-0.37 ,-51.67 ,53.42 ,-47.58
1638174368737,-0.04 ,-0.09 ,0.99 ,0.43 ,0.43 ,-0.31 ,-51.53 ,53.33 ,-47.53
1638174368768,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.31 ,-51.55 ,53.60 ,-47.09
1638174368812,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.31 ,-51.55 ,53.60 ,-47.09
1638174368871,-0.04 ,-0.09 ,0.99 ,1.46 ,0.49 ,-0.37 ,-51.44 ,53.53 ,-47.51
1638174368945,-0.05 ,-0.09 ,0.99 ,0.85 ,0.43 ,-0.37 ,-51.05 ,53.38 ,-46.83
1638174368977,-0.04 ,-0.09 ,0.99 ,0.85 ,0.55 ,-0.31 ,-51.26 ,53.61 ,-47.27
1638174369022,-0.05 ,-0.09 ,0.99 ,1.46 ,0.49 ,-0.31 ,-51.26 ,53.61 ,-47.27
1638174369067,-0.04 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.43 ,-51.33 ,53.41 ,-47.81
1638174369099,-0.05 ,-0.09 ,0.99 ,0.73 ,0.43 ,-0.37 ,-51.29 ,53.60 ,-47.08
1638174369128,-0.05 ,-0.09 ,0.99 ,0.73 ,0.43 ,-0.37 ,-51.29 ,53.60 ,-47.08
1638174369177,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.37 ,-51.75 ,53.67 ,-47.31
1638174369247,-0.04 ,-0.09 ,0.99 ,0.92 ,0.67 ,-0.43 ,-51.62 ,52.93 ,-48.18
1638174369308,-0.04 ,-0.09 ,0.99 ,0.85 ,0.37 ,-0.43 ,-51.46 ,53.03 ,-47.71
1638174369352,-0.04 ,-0.09 ,0.99 ,0.73 ,0.43 ,-0.43 ,-51.42 ,53.63 ,-47.95
1638174369398,-0.04 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.24 ,-52.01 ,53.45 ,-47.81
1638174369428,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.55 ,-51.61 ,53.52 ,-47.40
1638174369473,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.55 ,-51.61 ,53.52 ,-47.40
1638174369531,-0.04 ,-0.09 ,0.99 ,1.16 ,0.43 ,-0.31 ,-51.62 ,53.59 ,-48.21
1638174369562,-0.05 ,-0.09 ,0.99 ,1.40 ,0.55 ,-0.31 ,-50.94 ,53.50 ,-47.56
1638174369594,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.31 ,-51.51 ,53.32 ,-47.52
1638174369637,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.31 ,-51.51 ,53.32 ,-47.52
1638174369668,-0.05 ,-0.09 ,0.99 ,1.28 ,0.61 ,-0.37 ,-51.00 ,54.41 ,-47.20
1638174369697,-0.04 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.24 ,-51.38 ,53.45 ,-47.18
1638174369729,-0.04 ,-0.09 ,0.99 ,1.46 ,0.43 ,-0.37 ,-51.38 ,53.45 ,-47.18
1638174369775,-0.04 ,-0.09 ,0.98 ,1.46 ,0.31 ,-0.43 ,-51.97 ,54.03 ,-46.44
1638174369802,-0.05 ,-0.09 ,0.99 ,1.65 ,0.31 ,-0.37 ,-51.77 ,53.61 ,-47.61
1638174369848,-0.05 ,-0.09 ,0.99 ,1.65 ,0.31 ,-0.37 ,-51.77 ,53.61 ,-47.61
1638174369907,-0.04 ,-0.10 ,0.99 ,1.40 ,0.61 ,-0.37 ,-51.93 ,53.20 ,-46.53
1638174369937,-0.05 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.37 ,-51.87 ,53.00 ,-47.29
1638174369969,-0.05 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.37 ,-51.87 ,53.00 ,-47.29
1638174370011,-0.04 ,-0.09 ,0.99 ,1.16 ,0.31 ,-0.37 ,-51.87 ,53.00 ,-47.29
1638174370043,-0.04 ,-0.09 ,0.99 ,1.53 ,0.61 ,-0.43 ,-51.46 ,52.95 ,-47.39
1638174370087,-0.04 ,-0.09 ,0.99 ,1.40 ,0.61 ,-0.49 ,-51.92 ,52.93 ,-45.74
1638174370132,-0.04 ,-0.09 ,0.99 ,1.40 ,0.61 ,-0.49 ,-51.92 ,52.93 ,-45.74
1638174370162,-0.05 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.43 ,-51.68 ,53.42 ,-47.06
1638174370193,-0.05 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.43 ,-51.68 ,53.42 ,-47.06
1638174370240,-0.05 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.37 ,-51.66 ,53.26 ,-46.80
1638174370298,-0.04 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.18 ,-51.72 ,53.75 ,-46.97
1638174370357,-0.05 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.31 ,-51.94 ,52.92 ,-47.77
1638174370387,-0.04 ,-0.09 ,0.99 ,1.28 ,0.55 ,-0.24 ,-51.98 ,54.04 ,-46.46
1638174370417,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.24 ,-51.82 ,53.64 ,-47.41
1638174370462,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.24 ,-51.82 ,53.64 ,-47.41
1638174370493,-0.05 ,-0.09 ,0.99 ,1.10 ,0.37 ,-0.31 ,-51.53 ,53.88 ,-48.02
1638174370523,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.24 ,-51.65 ,53.25 ,-46.79
1638174370568,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.37 ,-51.65 ,53.25 ,-46.79
1638174370598,-0.04 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.31 ,-51.62 ,53.78 ,-47.12
1638174370628,-0.05 ,-0.09 ,0.99 ,1.16 ,0.49 ,-0.31 ,-52.23 ,53.36 ,-48.07
1638174370677,-0.05 ,-0.09 ,0.99 ,0.79 ,0.49 ,-0.49 ,-52.23 ,53.36 ,-48.07
1638174370737,-0.05 ,-0.09 ,0.99 ,0.92 ,0.43 ,-0.31 ,-51.82 ,53.53 ,-47.75
1638174370777,-0.04 ,-0.09 ,0.99 ,1.10 ,0.31 ,-0.31 ,-51.82 ,53.53 ,-47.75
1638174370808,-0.05 ,-0.09 ,0.99 ,1.04 ,0.67 ,-0.49 ,-51.57 ,53.00 ,-47.66
1638174370838,-0.05 ,-0.09 ,0.99 ,1.04 ,0.67 ,-0.49 ,-51.57 ,53.00 ,-47.66
1638174370883,-0.04 ,-0.09 ,0.99 ,1.10 ,0.67 ,-0.24 ,-51.57 ,53.00 ,-47.66
1638174370927,-0.05 ,-0.09 ,0.99 ,1.16 ,0.37 ,-0.37 ,-51.89 ,52.58 ,-47.90
1638174370958,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.31 ,-51.89 ,52.58 ,-47.90
1638174370987,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.31 ,-51.89 ,52.58 ,-47.90
1638174371017,-0.04 ,-0.09 ,0.98 ,1.10 ,0.43 ,-0.24 ,-52.08 ,52.94 ,-47.62
1638174371047,-0.05 ,-0.09 ,0.99 ,0.79 ,0.61 ,-0.43 ,-51.77 ,53.42 ,-46.70
1638174371092,-0.04 ,-0.09 ,0.99 ,0.98 ,0.31 ,-0.37 ,-51.77 ,53.42 ,-46.70
1638174371122,-0.04 ,-0.09 ,0.99 ,1.10 ,0.43 ,-0.37 ,-51.82 ,53.21 ,-47.66
1638174371153,-0.05 ,-0.09 ,0.99 ,1.10 ,0.67 ,-0.43 ,-51.99 ,53.59 ,-47.30
1638174371204,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.37 ,-52.10 ,53.17 ,-46.84
1638174371242,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.37 ,-52.10 ,53.17 ,-46.84
1638174371273,-0.05 ,-0.09 ,0.99 ,1.22 ,0.37 ,-0.24 ,-51.79 ,53.22 ,-46.64
1638174371317,-0.05 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.37 ,-51.54 ,53.21 ,-46.55
1638174371347,-0.04 ,-0.09 ,0.99 ,0.98 ,0.31 ,-0.37 ,-51.68 ,53.26 ,-47.07
1638174371378,-0.04 ,-0.09 ,0.99 ,0.98 ,0.31 ,-0.37 ,-51.68 ,53.26 ,-47.07
1638174371422,-0.05 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.37 ,-52.20 ,53.30 ,-47.68
1638174371452,-0.05 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.37 ,-52.20 ,53.30 ,-47.68
1638174371498,-0.05 ,-0.09 ,0.99 ,0.92 ,0.43 ,-0.37 ,-52.20 ,53.30 ,-47.68
1638174371528,-0.05 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.37 ,-51.72 ,53.37 ,-46.91
1638174371572,-0.05 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.37 ,-51.72 ,53.37 ,-46.91
1638174371602,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.55 ,-51.72 ,53.37 ,-46.91
1638174371633,-0.04 ,-0.09 ,0.99 ,1.16 ,0.37 ,-0.43 ,-51.71 ,53.76 ,-46.53
1638174371665,-0.05 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.37 ,-52.08 ,53.36 ,-45.92
1638174371708,-0.05 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-52.08 ,53.36 ,-45.92
1638174371753,-0.04 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.37 ,-52.04 ,53.30 ,-46.39
