timestamp,Ax ,Ay ,Az ,Gx ,Gy ,Gz ,Mx ,My ,Mz
1638174393476,-0.04 ,-0.09 ,0.99 ,0.98 ,0.55 ,-0.37 ,-50.60 ,53.20 ,-45.34
1638174393518,-0.04 ,-0.09 ,0.99 ,1.28 ,0.37 ,-0.24 ,-50.96 ,53.77 ,-46.29
1638174393551,-0.05 ,-0.09 ,0.99 ,1.16 ,0.49 ,-0.31 ,-51.07 ,54.17 ,-45.59
1638174393593,-0.04 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.31 ,-51.05 ,54.00 ,-45.48
1638174393624,-0.04 ,-0.09 ,0.99 ,1.16 ,0.49 ,-0.43 ,-51.05 ,54.00 ,-45.48
1638174393670,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.31 ,-51.10 ,54.02 ,-45.75
1638174393699,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.43 ,-50.59 ,54.20 ,-46.47
1638174393744,-0.04 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.31 ,-50.68 ,53.32 ,-46.34
1638174393774,-0.04 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.31 ,-50.68 ,53.32 ,-46.34
1638174393819,-0.04 ,-0.09 ,0.99 ,1.16 ,0.43 ,-0.43 ,-51.11 ,53.96 ,-45.68
1638174393864,-0.04 ,-0.09 ,0.99 ,0.98 ,0.55 ,-0.31 ,-51.01 ,54.13 ,-46.07
1638174393894,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.43 ,-50.72 ,53.45 ,-46.03
1638174393939,-0.04 ,-0.09 ,0.99 ,0.98 ,0.73 ,-0.37 ,-50.72 ,53.45 ,-46.03
1638174393969,-0.05 ,-0.09 ,0.99 ,1.16 ,0.43 ,-0.43 ,-50.96 ,53.86 ,-45.13
1638174394015,-0.04 ,-0.09 ,0.99 ,1.16 ,0.79 ,-0.43 ,-50.85 ,53.64 ,-46.18
1638174394044,-0.04 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.37 ,-50.57 ,54.47 ,-45.72
1638174394089,-0.04 ,-0.09 ,0.99 ,1.16 ,0.49 ,-0.37 ,-50.57 ,54.47 ,-45.72
1638174394134,-0.04 ,-0.09 ,0.99 ,1.16 ,0.37 ,-0.43 ,-50.65 ,53.76 ,-45.35
1638174394164,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.55 ,-50.95 ,53.05 ,-46.22
1638174394208,-0.05 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.24 ,-50.96 ,54.33 ,-45.07
1638174394254,-0.04 ,-0.09 ,0.99 ,0.98 ,0.55 ,-0.31 ,-50.96 ,54.33 ,-45.07
1638174394284,-0.04 ,-0.09 ,0.99 ,1.16 ,0.43 ,-0.43 ,-50.79 ,53.37 ,-44.70
1638174394345,-0.04 ,-0.09 ,0.99 ,1.10 ,0.73 ,-0.31 ,-51.37 ,53.80 ,-46.59
1638174394375,-0.04 ,-0.09 ,0.99 ,1.16 ,0.73 ,-0.31 ,-51.03 ,54.25 ,-45.36
1638174394404,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.49 ,-51.09 ,53.69 ,-45.70
1638174394433,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.49 ,-51.09 ,53.69 ,-45.70
1638174394480,-0.04 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.49 ,-51.14 ,53.82 ,-45.63
1638174394523,-0.05 ,-0.09 ,0.99 ,0.98 ,0.49 ,-0.37 ,-51.16 ,54.54 ,-45.90
1638174394557,-0.05 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.37 ,-51.16 ,54.54 ,-45.90
1638174394600,-0.04 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.43 ,-51.17 ,54.59 ,-46.80
1638174394629,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.61 ,-51.04 ,53.91 ,-45.62
1638174394674,-0.04 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.24 ,-50.87 ,53.86 ,-45.28
1638174394704,-0.04 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.43 ,-50.87 ,53.86 ,-45.28
1638174394749,-0.04 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.31 ,-50.84 ,53.65 ,-45.65
1638174394779,-0.04 ,-0.09 ,0.99 ,1.10 ,0.67 ,-0.49 ,-51.17 ,53.33 ,-44.81
1638174394824,-0.04 ,-0.09 ,0.99 ,1.16 ,0.37 ,-0.43 ,-51.17 ,53.33 ,-44.81
1638174394855,-0.05 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.49 ,-51.01 ,53.86 ,-45.35
1638174394899,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-51.35 ,54.02 ,-45.47
1638174394944,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.31 ,-50.44 ,53.06 ,-45.47
1638174394974,-0.04 ,-0.09 ,0.99 ,1.16 ,0.73 ,-0.31 ,-50.44 ,53.06 ,-45.47
1638174395019,-0.05 ,-0.09 ,0.99 ,1.28 ,0.61 ,-0.43 ,-51.15 ,53.93 ,-45.89
1638174395066,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-51.17 ,54.26 ,-45.48
1638174395095,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.18 ,-51.16 ,53.53 ,-44.47
1638174395139,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-50.67 ,53.26 ,-45.02
1638174395201,-0.04 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.37 ,-50.67 ,53.26 ,-45.02
1638174395232,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.43 ,-50.48 ,53.43 ,-45.57
1638174395276,-0.04 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.49 ,-51.07 ,53.66 ,-45.96
1638174395309,-0.04 ,-0.09 ,0.99 ,1.16 ,0.73 ,-0.43 ,-51.22 ,54.38 ,-44.73
1638174395333,-0.04 ,-0.09 ,0.99 ,1.16 ,0.73 ,-0.43 ,-51.22 ,54.38 ,-44.73
1638174395381,-0.04 ,-0.09 ,0.99 ,1.34 ,0.61 ,-0.37 ,-51.22 ,54.38 ,-44.73
1638174395411,-0.04 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.43 ,-50.67 ,53.59 ,-45.00
1638174395467,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.31 ,-50.68 ,53.78 ,-45.02
1638174395499,-0.04 ,-0.09 ,0.99 ,1.28 ,0.73 ,-0.31 ,-51.44 ,53.52 ,-45.59
1638174395531,-0.04 ,-0.09 ,0.99 ,1.28 ,0.73 ,-0.31 ,-51.44 ,53.52 ,-45.59
1638174395574,-0.04 ,-0.09 ,0.99 ,1.10 ,0.43 ,-0.31 ,-50.78 ,53.03 ,-44.69
1638174395603,-0.05 ,-0.09 ,0.99 ,1.16 ,0.85 ,-0.43 ,-51.26 ,53.82 ,-44.70
1638174395663,-0.04 ,-0.09 ,0.99 ,1.16 ,0.49 ,-0.24 ,-51.09 ,53.98 ,-45.43
1638174395710,-0.04 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.31 ,-51.09 ,53.98 ,-45.43
1638174395754,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-50.96 ,53.70 ,-45.30
1638174395784,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.31 ,-50.87 ,53.81 ,-45.50
1638174395814,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.43 ,-50.42 ,54.13 ,-45.34
1638174395859,-0.04 ,-0.09 ,0.99 ,0.92 ,0.67 ,-0.43 ,-51.12 ,54.26 ,-45.48
1638174395889,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.31 ,-51.12 ,54.26 ,-45.48
1638174395919,-0.04 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.43 ,-50.72 ,53.71 ,-45.63
1638174395964,-0.05 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.37 ,-50.79 ,54.00 ,-46.04
1638174395994,-0.05 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.31 ,-50.79 ,53.76 ,-46.03
1638174396024,-0.05 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.31 ,-50.79 ,53.76 ,-46.03
1638174396085,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.37 ,-51.07 ,53.20 ,-45.37
1638174396116,-0.04 ,-0.09 ,0.99 ,0.98 ,0.61 ,-0.24 ,-50.94 ,53.19 ,-45.12
1638174396146,-0.04 ,-0.09 ,0.99 ,1.10 ,0.67 ,-0.37 ,-50.98 ,54.16 ,-45.25
1638174396182,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.49 ,-50.98 ,54.16 ,-45.25
1638174396212,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.49 ,-50.98 ,54.16 ,-45.25
1638174396250,-0.04 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.43 ,-50.92 ,54.19 ,-45.80
1638174396279,-0.04 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.43 ,-50.92 ,54.19 ,-45.80
1638174396324,-0.04 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.37 ,-50.98 ,54.13 ,-45.35
1638174396355,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.43 ,-50.98 ,54.13 ,-45.35
1638174396402,-0.04 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.24 ,-50.98 ,53.82 ,-44.82
1638174396432,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.31 ,-50.81 ,54.10 ,-44.76
1638174396462,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.31 ,-50.81 ,54.10 ,-44.76
1638174396504,-0.04 ,-0.09 ,0.99 ,0.98 ,0.67 ,-0.43 ,-51.34 ,54.27 ,-44.96
1638174396535,-0.05 ,-0.09 ,0.99 ,1.04 ,0.67 ,-0.24 ,-51.35 ,53.80 ,-45.24
1638174396564,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-51.35 ,53.80 ,-45.24
1638174396610,-0.04 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.49 ,-50.82 ,53.78 ,-44.70
1638174396640,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.37 ,-50.94 ,54.61 ,-45.23
1638174396670,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.37 ,-50.94 ,54.61 ,-45.23
1638174396733,-0.04 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.31 ,-51.28 ,53.87 ,-46.03
1638174396776,-0.04 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.43 ,-50.76 ,53.93 ,-44.75
1638174396805,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-51.34 ,53.94 ,-44.82
1638174396863,-0.05 ,-0.09 ,0.99 ,1.10 ,0.73 ,-0.43 ,-50.98 ,53.31 ,-45.29
1638174396910,-0.04 ,-0.09 ,0.99 ,1.22 ,0.73 ,-0.43 ,-51.15 ,53.53 ,-44.46
1638174396939,-0.04 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.18 ,-50.81 ,53.86 ,-44.34
1638174396969,-0.04 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.31 ,-50.88 ,53.89 ,-46.12
1638174397014,-0.04 ,-0.09 ,0.99 ,1.22 ,0.49 ,-0.31 ,-50.88 ,53.89 ,-46.12
1638174397044,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.31 ,-51.11 ,53.59 ,-44.96
1638174397089,-0.04 ,-0.09 ,0.99 ,1.22 ,0.61 ,-0.31 ,-51.11 ,53.59 ,-44.96
1638174397118,-0.04 ,-0.09 ,0.99 ,1.28 ,0.67 ,-0.18 ,-51.27 ,53.56 ,-45.59
1638174397149,-0.04 ,-0.09 ,0.99 ,1.04 ,0.67 ,-0.49 ,-51.21 ,52.72 ,-44.98
1638174397178,-0.04 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.24 ,-51.21 ,52.72 ,-44.98
1638174397224,-0.05 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.31 ,-51.17 ,53.67 ,-45.94
1638174397256,-0.04 ,-0.09 ,0.99 ,1.04 ,0.73 ,-0.73 ,-51.05 ,53.93 ,-45.52
1638174397300,-0.05 ,-0.09 ,0.99 ,0.73 ,0.43 ,-0.61 ,-51.05 ,53.93 ,-45.52
1638174397331,-0.04 ,-0.09 ,0.99 ,1.22 ,0.73 ,-0.37 ,-51.27 ,53.81 ,-46.31
1638174397379,-0.04 ,-0.09 ,0.99 ,1.22 ,0.73 ,-0.37 ,-51.27 ,53.81 ,-46.31
1638174397405,-0.04 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.31 ,-51.01 ,53.69 ,-44.27
1638174397436,-0.04 ,-0.09 ,0.99 ,1.16 ,0.61 ,-0.31 ,-51.01 ,53.69 ,-44.27
1638174397464,-0.04 ,-0.09 ,0.99 ,1.16 ,0.37 ,-0.37 ,-50.81 ,54.31 ,-44.13
1638174397510,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.55 ,-51.56 ,53.54 ,-45.04
1638174397540,-0.04 ,-0.09 ,0.99 ,1.04 ,0.43 ,-0.31 ,-51.56 ,53.54 ,-45.04
1638174397572,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-51.35 ,53.94 ,-45.19
1638174397614,-0.04 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.55 ,-50.92 ,53.70 ,-45.10
1638174397676,-0.04 ,-0.09 ,0.99 ,1.04 ,0.67 ,-0.43 ,-51.33 ,53.74 ,-44.75
1638174397704,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.43 ,-51.62 ,53.72 ,-45.58
1638174397749,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-51.62 ,53.72 ,-45.58
1638174397780,-0.04 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.49 ,-51.29 ,54.08 ,-45.75
1638174397825,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.31 ,-50.95 ,53.83 ,-45.47
1638174397854,-0.04 ,-0.09 ,0.99 ,1.10 ,0.37 ,-0.43 ,-50.95 ,53.83 ,-45.47
1638174397884,-0.04 ,-0.09 ,0.99 ,0.92 ,0.61 ,-0.43 ,-51.49 ,53.83 ,-44.01
1638174397914,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.31 ,-51.25 ,54.03 ,-45.67
1638174397959,-0.04 ,-0.09 ,0.99 ,1.10 ,0.73 ,-0.24 ,-51.25 ,54.03 ,-45.67
1638174397992,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-50.46 ,53.65 ,-46.37
1638174398034,-0.04 ,-0.09 ,0.99 ,1.28 ,0.73 ,-0.31 ,-51.12 ,53.97 ,-45.46
1638174398064,-0.04 ,-0.09 ,0.99 ,1.04 ,0.43 ,-0.31 ,-50.65 ,53.96 ,-44.46
1638174398094,-0.04 ,-0.09 ,0.99 ,1.04 ,0.43 ,-0.31 ,-50.65 ,53.96 ,-44.46
1638174398140,-0.04 ,-0.09 ,0.99 ,1.16 ,0.49 ,-0.49 ,-50.94 ,53.93 ,-45.26
1638174398171,-0.04 ,-0.09 ,0.99 ,0.92 ,0.31 ,-0.49 ,-51.25 ,53.38 ,-45.48
1638174398200,-0.04 ,-0.09 ,0.99 ,0.92 ,0.31 ,-0.49 ,-51.25 ,53.38 ,-45.48
1638174398245,-0.04 ,-0.09 ,0.99 ,1.28 ,0.73 ,-0.43 ,-50.78 ,54.27 ,-45.39
1638174398275,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-50.89 ,53.93 ,-44.60
1638174398304,-0.04 ,-0.09 ,0.99 ,1.04 ,0.49 ,-0.31 ,-50.89 ,53.93 ,-44.60
1638174398336,-0.04 ,-0.09 ,0.99 ,1.10 ,0.61 ,-0.43 ,-51.22 ,53.66 ,-45.14
1638174398381,-0.05 ,-0.09 ,0.99 ,1.10 ,0.73 ,-0.37 ,-51.22 ,53.66 ,-45.14
1638174398410,-0.04 ,-0.09 ,0.99 ,0.98 ,0.67 ,-0.49 ,-51.35 ,53.53 ,-44.91
1638174398454,-0.04 ,-0.09 ,0.99 ,0.98 ,0.67 ,-0.49 ,-51.35 ,53.53 ,-44.91
1638174398484,-0.05 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.31 ,-50.79 ,53.23 ,-44.70
1638174398514,-0.05 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.31 ,-50.79 ,53.23 ,-44.70
1638174398559,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-51.49 ,53.54 ,-45.43
1638174398596,-0.04 ,-0.09 ,0.99 ,1.10 ,0.37 ,-0.37 ,-51.59 ,53.85 ,-44.89
1638174398622,-0.04 ,-0.09 ,0.99 ,1.16 ,0.43 ,-0.43 ,-51.59 ,53.85 ,-44.89
1638174398650,-0.04 ,-0.09 ,0.99 ,1.22 ,0.43 ,-0.37 ,-51.56 ,54.13 ,-44.07
1638174398694,-0.04 ,-0.09 ,0.99 ,1.28 ,0.55 ,-0.37 ,-51.53 ,53.77 ,-44.23
1638174398724,-0.04 ,-0.09 ,0.99 ,0.92 ,0.49 ,-0.43 ,-51.31 ,53.72 ,-45.12
1638174398769,-0.04 ,-0.09 ,0.99 ,0.92 ,0.49 ,-0.43 ,-51.31 ,53.72 ,-45.12
1638174398799,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-51.05 ,52.94 ,-44.91
1638174398877,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-51.05 ,52.94 ,-44.91
1638174398914,-0.05 ,-0.09 ,0.99 ,1.28 ,0.37 ,-0.55 ,-51.48 ,52.95 ,-45.13
1638174398934,-0.04 ,-0.09 ,0.99 ,1.34 ,0.43 ,-0.49 ,-51.48 ,52.95 ,-45.13
1638174398979,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.37 ,-51.37 ,53.41 ,-44.06
1638174399009,-0.04 ,-0.09 ,0.99 ,1.04 ,0.55 ,-0.37 ,-50.79 ,52.82 ,-45.61
1638174399054,-0.05 ,-0.09 ,0.99 ,1.04 ,0.61 ,-0.49 ,-50.79 ,52.82 ,-45.61
1638174399108,-0.04 ,-0.09 ,0.98 ,0.98 ,0.55 ,-0.37 ,-51.18 ,53.70 ,-45.04
1638174399159,-0.04 ,-0.09 ,0.99 ,0.98 ,0.79 ,-0.31 ,-50.93 ,53.60 ,-45.68
1638174399197,-0.05 ,-0.09 ,0.99 ,0.79 ,0.49 ,-0.37 ,-50.93 ,53.60 ,-45.68
1638174399235,-0.04 ,-0.09 ,0.99 ,1.34 ,0.73 ,-0.31 ,-51.37 ,54.03 ,-44.75
1638174399265,-0.04 ,-0.09 ,0.99 ,1.34 ,0.73 ,-0.31 ,-51.37 ,54.03 ,-44.75
1638174399309,-0.05 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.31 ,-51.37 ,54.03 ,-44.75
1638174399339,-0.04 ,-0.09 ,0.99 ,1.28 ,0.55 ,-0.31 ,-51.18 ,54.08 ,-45.00
1638174399369,-0.04 ,-0.09 ,0.99 ,1.34 ,0.79 ,-0.43 ,-50.95 ,54.02 ,-46.31
1638174399414,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.37 ,-50.95 ,54.02 ,-46.31
1638174399446,-0.04 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.37 ,-51.18 ,53.65 ,-45.48
1638174399489,-0.04 ,-0.09 ,0.99 ,1.10 ,0.55 ,-0.49 ,-50.68 ,53.52 ,-46.29
1638174399519,-0.04 ,-0.09 ,0.99 ,0.98 ,0.49 ,-0.43 ,-51.31 ,53.41 ,-44.74
1638174399564,-0.05 ,-0.09 ,0.99 ,0.85 ,0.55 ,-0.24 ,-51.31 ,53.41 ,-44.74
1638174399594,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.24 ,-51.29 ,53.80 ,-45.14
1638174399624,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.24 ,-51.29 ,53.80 ,-45.14
1638174399670,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.31 ,-51.29 ,53.80 ,-45.14
1638174399699,-0.04 ,-0.09 ,0.99 ,1.28 ,0.73 ,-0.43 ,-51.20 ,53.74 ,-45.85
1638174399744,-0.04 ,-0.09 ,0.99 ,1.28 ,0.73 ,-0.43 ,-51.20 ,53.74 ,-45.85
1638174399790,-0.04 ,-0.09 ,0.98 ,1.22 ,0.73 ,-0.31 ,-50.98 ,53.53 ,-44.87
1638174399818,-0.05 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.43 ,-51.15 ,53.69 ,-45.24
1638174399854,-0.05 ,-0.09 ,0.99 ,0.98 ,0.43 ,-0.43 ,-51.15 ,53.69 ,-45.24
1638174399883,-0.04 ,-0.09 ,0.99 ,1.34 ,0.79 ,-0.37 ,-51.50 ,53.88 ,-45.67
1638174399924,-0.04 ,-0.09 ,0.99 ,1.22 ,0.55 ,-0.37 ,-51.50 ,53.88 ,-45.67
1638174399954,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.49 ,-51.15 ,53.65 ,-45.45
1638174399984,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.49 ,-51.15 ,53.65 ,-45.45
1638174400030,-0.04 ,-0.09 ,0.99 ,0.98 ,0.67 ,-0.49 ,-51.15 ,53.65 ,-45.45
1638174400074,-0.05 ,-0.09 ,0.99 ,1.16 ,0.85 ,-0.55 ,-50.70 ,53.54 ,-45.13
1638174400111,-0.05 ,-0.09 ,0.99 ,1.16 ,0.85 ,-0.55 ,-50.70 ,53.54 ,-45.13
1638174400147,-0.04 ,-0.09 ,0.99 ,1.28 ,0.67 ,-0.43 ,-51.28 ,53.86 ,-44.98
1638174400179,-0.05 ,-0.09 ,0.99 ,1.10 ,0.85 ,-0.37 ,-50.92 ,53.82 ,-45.17
1638174400209,-0.05 ,-0.09 ,0.99 ,1.10 ,0.85 ,-0.37 ,-50.92 ,53.82 ,-45.17
1638174400239,-0.04 ,-0.09 ,0.99 ,1.22 ,0.67 ,-0.37 ,-51.05 ,52.83 ,-45.85
1638174400284,-0.04 ,-0.09 ,0.99 ,1.10 ,0.49 ,-0.31 ,-51.05 ,52.83 ,-45.85
1638174400332,-0.04 ,-0.09 ,0.99 ,1.04 ,0.73 ,-0.43 ,-51.07 ,53.67 ,-44.92
1638174400361,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.31 ,-50.65 ,53.88 ,-44.92
1638174400389,-0.04 ,-0.09 ,0.99 ,1.16 ,0.67 ,-0.31 ,-50.65 ,53.88 ,-44.92
1638174400419,-0.04 ,-0.09 ,0.99 ,1.16 ,0.55 ,-0.37 ,-50.51 ,53.60 ,-45.10
1638174400451,-0.04 ,-0.09 ,0.99 ,1.22 ,0.73 ,-0.43 ,-50.77 ,53.47 ,-44.73
1638174400497,-0.04 ,-0.09 ,0.99 ,1.28 ,0.55 ,-0.43 ,-50.77 ,53.47 ,-44.73
1638174400526,-0.04 ,-0.09 ,0.99 ,1.10 ,0.73 ,-0.37 ,-51.20 ,53.88 ,-44.52
